      time,           p [     12.8     0.225         0],           p [    14.08     0.225         0],           p [    15.64     0.225         0],           p [     17.2     0.225         0],           p [    18.76     0.225         0],           p [    20.32     0.225         0],           p [    21.88     0.225         0],           p [    23.44     0.225         0],           p [       25     0.225         0],           p [    26.56     0.225         0],           p [    28.12     0.225         0],           p [    29.68     0.225         0],           p [    31.24     0.225         0],           p [     32.8     0.225         0],           p [    34.36     0.225         0],           p [    35.92     0.225         0],           p [    37.48     0.225         0],           p [    39.04     0.225         0],           p [     40.6     0.225         0],           p [    42.16     0.225         0],           p [    43.72     0.225         0],           p [    45.28     0.225         0]
1.1118e+01,                    2.270320404324801530e+03,                    2.165752276145684391e+03,                    2.177033170652043736e+03,                    2.291283537876327955e+03,                    2.203707836838166713e+03,                    2.235776809037919065e+03,                    2.202252018774618136e+03,                    2.189410157968228759e+03,                    2.159003093111924500e+03,                    2.238585103277032431e+03,                    2.192657049474746145e+03,                    2.194089563562858530e+03,                    2.149804956383385161e+03,                    2.205286073037615097e+03,                    2.214170111948787053e+03,                    2.211739365603628812e+03,                    2.144954424193661453e+03,                    2.180186103056447337e+03,                    2.264395562308295666e+03,                    2.186328565914968749e+03,                    2.258753181264745763e+03,                    2.265927580208283871e+03
1.1135e+01,                    2.281509204892789057e+03,                    2.160582636991117852e+03,                    2.174751276331458939e+03,                    2.290659500062966345e+03,                    2.203014445974532464e+03,                    2.227321894337987942e+03,                    2.206921927244482504e+03,                    2.188273648273080653e+03,                    2.167545467178641047e+03,                    2.241165989290436301e+03,                    2.194169321424554255e+03,                    2.194102798228405845e+03,                    2.149394474586096749e+03,                    2.207138376857450567e+03,                    2.214157990271737617e+03,                    2.214796618986609246e+03,                    2.145040225378209470e+03,                    2.181398900554322609e+03,                    2.272885102089370321e+03,                    2.189094259636517108e+03,                    2.260317651435506377e+03,                    2.266868125717949624e+03
1.1152e+01,                    2.291599446818739580e+03,                    2.155897084366593845e+03,                    2.172616995182653227e+03,                    2.290682263928931206e+03,                    2.202973041917947285e+03,                    2.220387298980063406e+03,                    2.211385649047461811e+03,                    2.187465610376265431e+03,                    2.175144958111442065e+03,                    2.240170932629938761e+03,                    2.195500753720397370e+03,                    2.194105419808443912e+03,                    2.148886983721161869e+03,                    2.208751133903638674e+03,                    2.213941886427224745e+03,                    2.217102765469848691e+03,                    2.145903745145681114e+03,                    2.183223803968405718e+03,                    2.280010431492812586e+03,                    2.190835351439122860e+03,                    2.260227052699289743e+03,                    2.267822412377472574e+03
1.1169e+01,                    2.301075934278962905e+03,                    2.151495412713500627e+03,                    2.169047405109674401e+03,                    2.289360955877924425e+03,                    2.206300025849591748e+03,                    2.213104234233535863e+03,                    2.215131331366963877e+03,                    2.187542607322764979e+03,                    2.183394944773096086e+03,                    2.242038226262964145e+03,                    2.198166283284120709e+03,                    2.194133645386929402e+03,                    2.148762313673629706e+03,                    2.210514883214754718e+03,                    2.213491771031106055e+03,                    2.219558929196413828e+03,                    2.145564760286774799e+03,                    2.185697598433961957e+03,                    2.287426269427934130e+03,                    2.194418851780388195e+03,                    2.260310087246909461e+03,                    2.268602349238956776e+03
1.1187e+01,                    2.309800469615310703e+03,                    2.147851914362541265e+03,                    2.168010481720597909e+03,                    2.289602471627560590e+03,                    2.210391703373192286e+03,                    2.206988358948198311e+03,                    2.218146562752683622e+03,                    2.187647421738613048e+03,                    2.195004436391715899e+03,                    2.242502718905170696e+03,                    2.199729812693369240e+03,                    2.194220404000747749e+03,                    2.148791924752712021e+03,                    2.212372020287920805e+03,                    2.212942963714553571e+03,                    2.221548538992455178e+03,                    2.145372778859131813e+03,                    2.188913081562903699e+03,                    2.294390202503484943e+03,                    2.197014091050577463e+03,                    2.258731662882089495e+03,                    2.269001485895537371e+03
1.1201e+01,                    2.318919970187961553e+03,                    2.147287050437723337e+03,                    2.169684636721786774e+03,                    2.291535761295004704e+03,                    2.218999949917394588e+03,                    2.205980055420607187e+03,                    2.224597581945980892e+03,                    2.191649437546237095e+03,                    2.201894369118804207e+03,                    2.244504127281799811e+03,                    2.203821585928089007e+03,                    2.197539723616870106e+03,                    2.151559261510095894e+03,                    2.216705333540426636e+03,                    2.216386276257151621e+03,                    2.224379578200708693e+03,                    2.147521307447358595e+03,                    2.195123399198800598e+03,                    2.303266112042970690e+03,                    2.203616412515146749e+03,                    2.260251029668408592e+03,                    2.271648032459630940e+03
1.1218e+01,                    2.317887861203230386e+03,                    2.140085877595009151e+03,                    2.162311835302663440e+03,                    2.286055706198333610e+03,                    2.218689645551196918e+03,                    2.197338926244582581e+03,                    2.221052265086406351e+03,                    2.186368884370640899e+03,                    2.197751315318991601e+03,                    2.238027511925545241e+03,                    2.196146041177309598e+03,                    2.192141808982933071e+03,                    2.146232041892549205e+03,                    2.209826777933601988e+03,                    2.209757871951054767e+03,                    2.217123390580231444e+03,                    2.140388458681493830e+03,                    2.192685226931186207e+03,                    2.301659898987822999e+03,                    2.200756256292792841e+03,                    2.252532409514295068e+03,                    2.266662549139875864e+03
1.1236e+01,                    2.323168030434992033e+03,                    2.140338385453268074e+03,                    2.163083767064953463e+03,                    2.287839888664532737e+03,                    2.227980509936565340e+03,                    2.197701744599246922e+03,                    2.226108893312733926e+03,                    2.190158725347548170e+03,                    2.200654912582290308e+03,                    2.238117628815258286e+03,                    2.198877063602421913e+03,                    2.194610992679856281e+03,                    2.148456033796993324e+03,                    2.214072586711744862e+03,                    2.211552227271165975e+03,                    2.218243875795223630e+03,                    2.140814424304002841e+03,                    2.198882480102211957e+03,                    2.307694351843678760e+03,                    2.205996584480954880e+03,                    2.251691127604663052e+03,                    2.268459056561825946e+03
1.1253e+01,                    2.324320281321608945e+03,                    2.139555178189867092e+03,                    2.161885804188752445e+03,                    2.286312493417589394e+03,                    2.234158216869446733e+03,                    2.196344226334807900e+03,                    2.227678108345820419e+03,                    2.192063175300728290e+03,                    2.201021163928450733e+03,                    2.235351507804782614e+03,                    2.198510227014965039e+03,                    2.194830554245347685e+03,                    2.148626619115032554e+03,                    2.215512201255055061e+03,                    2.210416005352626144e+03,                    2.214417284515426218e+03,                    2.138504671931725170e+03,                    2.202757454950171450e+03,                    2.310059462946834628e+03,                    2.208064489548401980e+03,                    2.250777924407409046e+03,                    2.267727497227604090e+03
1.1271e+01,                    2.323766092137891974e+03,                    2.140007798859303421e+03,                    2.158462795948476924e+03,                    2.285281040968188790e+03,                    2.241338771817487213e+03,                    2.200746182025692633e+03,                    2.229146702635362999e+03,                    2.194096077965270524e+03,                    2.204284646964929834e+03,                    2.232026004054091118e+03,                    2.198151935895118640e+03,                    2.194991604201811242e+03,                    2.148819714470827421e+03,                    2.216608831168732195e+03,                    2.209688635801478995e+03,                    2.213361605334926935e+03,                    2.136540968163281377e+03,                    2.205882385972561224e+03,                    2.311682456134472432e+03,                    2.210537218102741463e+03,                    2.246411022082304044e+03,                    2.266719826677239325e+03
1.1288e+01,                    2.321935083596987170e+03,                    2.141643672975037134e+03,                    2.157243836706831189e+03,                    2.284125562785554393e+03,                    2.246106455308258774e+03,                    2.197964461255159677e+03,                    2.227772896421429323e+03,                    2.196303417282487771e+03,                    2.207515587353323099e+03,                    2.229708256987661116e+03,                    2.198219336276545164e+03,                    2.195195629760215070e+03,                    2.149171172572815067e+03,                    2.217435262786365001e+03,                    2.208518202134525382e+03,                    2.210539476389611991e+03,                    2.134738357269306107e+03,                    2.209607152941243839e+03,                    2.311984869541423905e+03,                    2.212976945975341550e+03,                    2.241929425860770607e+03,                    2.265467219446552917e+03
1.1305e+01,                    2.319684458878143687e+03,                    2.144863425179612022e+03,                    2.156690357862065866e+03,                    2.282140994704985587e+03,                    2.249270757877207870e+03,                    2.197943650316978164e+03,                    2.227183859190412477e+03,                    2.197888116428100147e+03,                    2.200896786408896332e+03,                    2.227358154980549443e+03,                    2.198046770464391102e+03,                    2.195692050654106879e+03,                    2.150065009832234864e+03,                    2.216236647718456879e+03,                    2.208143043377766389e+03,                    2.208458482531981190e+03,                    2.133276798420393789e+03,                    2.212057447026513728e+03,                    2.310285891379323857e+03,                    2.215747517260760105e+03,                    2.237447011344473594e+03,                    2.263901329742825055e+03
1.1322e+01,                    2.315965242924139147e+03,                    2.148821159990704928e+03,                    2.154380131510491992e+03,                    2.279200704658524501e+03,                    2.252058270766313854e+03,                    2.198432988995201413e+03,                    2.225994130380492606e+03,                    2.200949121154993009e+03,                    2.195893800442411248e+03,                    2.224735979168680387e+03,                    2.198777510692839769e+03,                    2.195773705310469722e+03,                    2.150438022107696270e+03,                    2.217285975147246972e+03,                    2.206847778218457734e+03,                    2.205073372531237055e+03,                    2.132034462412652829e+03,                    2.214204740841692001e+03,                    2.307171892325487534e+03,                    2.217713641397626361e+03,                    2.232296349841603842e+03,                    2.261830010919519736e+03
1.1339e+01,                    2.312236938912658843e+03,                    2.152893073463682867e+03,                    2.154715646572565220e+03,                    2.275005434103290099e+03,                    2.252718472336375271e+03,                    2.199953363541074395e+03,                    2.225723109595611731e+03,                    2.203383316297627971e+03,                    2.192978780140083018e+03,                    2.222653243993973319e+03,                    2.196937764136367605e+03,                    2.195915560262289091e+03,                    2.150887135723323354e+03,                    2.217732539435883155e+03,                    2.205969916295311577e+03,                    2.202458586174688207e+03,                    2.130848314540422507e+03,                    2.215757742818528186e+03,                    2.302387237090338203e+03,                    2.219273871367194715e+03,                    2.227141683095898316e+03,                    2.259686853206974774e+03
1.1355e+01,                    2.309018716421682257e+03,                    2.157767352321585349e+03,                    2.155332576511829757e+03,                    2.271958262610093698e+03,                    2.252664895258750221e+03,                    2.201182202281078389e+03,                    2.223962216388077195e+03,                    2.205870216982117654e+03,                    2.192037078236448906e+03,                    2.221075382428958164e+03,                    2.198132942080650082e+03,                    2.196006661861339126e+03,                    2.151416834660784389e+03,                    2.217862179826139254e+03,                    2.204482889423998131e+03,                    2.198877418707421839e+03,                    2.129822424452308951e+03,                    2.217053369484363884e+03,                    2.297134921914701863e+03,                    2.219448814961222524e+03,                    2.223036559371614203e+03,                    2.257517316207245585e+03
1.1371e+01,                    2.305837520038237017e+03,                    2.163626229173671618e+03,                    2.155908201850490059e+03,                    2.268357249562571269e+03,                    2.251505195184365675e+03,                    2.202347288813003161e+03,                    2.224584119699189159e+03,                    2.207908549186861819e+03,                    2.192419814166248671e+03,                    2.218798949508447549e+03,                    2.198318138294193886e+03,                    2.196099741990844450e+03,                    2.152044691791200421e+03,                    2.215640071658706802e+03,                    2.203525073274546230e+03,                    2.197119413080985851e+03,                    2.129262724768189855e+03,                    2.218160819152566091e+03,                    2.289959672154501277e+03,                    2.220772530673272740e+03,                    2.217770360529169920e+03,                    2.255187251902216758e+03
1.1387e+01,                    2.302999343636506637e+03,                    2.169819966946945442e+03,                    2.157007412353894779e+03,                    2.265557285196457087e+03,                    2.249653904934263210e+03,                    2.202003949076288791e+03,                    2.222901074794492160e+03,                    2.209799137892985073e+03,                    2.194943981533084298e+03,                    2.217241212681805337e+03,                    2.194918484468858878e+03,                    2.196181845980674552e+03,                    2.152574512863136988e+03,                    2.216069070571354132e+03,                    2.201968122084029346e+03,                    2.194621399878370539e+03,                    2.129183584429003076e+03,                    2.219066552125710587e+03,                    2.283084522395189197e+03,                    2.222247392208885231e+03,                    2.212837793123007032e+03,                    2.253013679938397217e+03
1.1401e+01,                    2.302581487529211245e+03,                    2.179098001839993231e+03,                    2.160953299149452505e+03,                    2.264570430688392662e+03,                    2.250606141287604260e+03,                    2.204712464353769064e+03,                    2.225857000031476673e+03,                    2.214091070191493600e+03,                    2.201642592893521851e+03,                    2.218909070120063916e+03,                    2.199145814794830585e+03,                    2.199165905704356192e+03,                    2.156016958544492809e+03,                    2.218778160876213860e+03,                    2.204005284670640776e+03,                    2.196279821863759935e+03,                    2.132456435106397748e+03,                    2.222652898448812721e+03,                    2.277609485136830699e+03,                    2.227341118891059523e+03,                    2.212264314860154172e+03,                    2.253049613835305536e+03
1.1417e+01,                    2.296630685819784048e+03,                    2.177825234867470954e+03,                    2.155295524626696533e+03,                    2.256594779013780681e+03,                    2.243653806344653276e+03,                    2.198510507962101201e+03,                    2.219921887626858279e+03,                    2.209607722969612951e+03,                    2.201036381609047567e+03,                    2.213882676952471684e+03,                    2.192001360324644338e+03,                    2.193826644601624139e+03,                    2.151227494769389068e+03,                    2.213103171933510566e+03,                    2.196995625693789407e+03,                    2.189423021270064055e+03,                    2.127464844797503247e+03,                    2.217921149910996064e+03,                    2.264816610935389690e+03,                    2.222054960503228358e+03,                    2.203183352907660719e+03,                    2.246769219088087993e+03
1.1433e+01,                    2.297548979685770973e+03,                    2.186396536575427490e+03,                    2.158409892151631539e+03,                    2.255667683390864568e+03,                    2.244134211031883297e+03,                    2.200686947142240570e+03,                    2.223212134842925934e+03,                    2.212820612992184124e+03,                    2.209928159901136496e+03,                    2.215223915748350009e+03,                    2.195163379275285479e+03,                    2.196019651672155305e+03,                    2.154053453312782494e+03,                    2.212216096670995285e+03,                    2.198113561015436062e+03,                    2.190682066137618676e+03,                    2.130174973909416622e+03,                    2.220486703484538339e+03,                    2.257303460949609871e+03,                    2.225089653326071129e+03,                    2.201559585818960841e+03,                    2.248236041458635555e+03
1.1449e+01,                    2.296567081886471897e+03,                    2.191959890523792637e+03,                    2.158738920428397250e+03,                    2.252412511630486733e+03,                    2.243513360616198952e+03,                    2.201097527127903959e+03,                    2.223390658345043448e+03,                    2.213328375870284617e+03,                    2.217550872158287802e+03,                    2.210024153346127605e+03,                    2.194418321240214027e+03,                    2.196006175686589359e+03,                    2.154669809300873567e+03,                    2.212117660468552003e+03,                    2.198305824840397236e+03,                    2.189808725445408982e+03,                    2.130685872558834035e+03,                    2.220466671287450936e+03,                    2.251145224477715146e+03,                    2.227805789740803448e+03,                    2.199368699184779416e+03,                    2.246288289421723675e+03
1.1464e+01,                    2.296290293232552813e+03,                    2.195424482444113892e+03,                    2.158705343585749688e+03,                    2.249941217529286860e+03,                    2.243993224143338011e+03,                    2.201482686884240138e+03,                    2.223468282026929955e+03,                    2.213434734464575740e+03,                    2.225245987226084708e+03,                    2.207368794834970231e+03,                    2.194771814914925471e+03,                    2.195888538570725814e+03,                    2.155164330018052624e+03,                    2.211217767109602391e+03,                    2.196789852900021287e+03,                    2.189398621908099813e+03,                    2.131274035448343966e+03,                    2.220500503532723997e+03,                    2.239648583893437717e+03,                    2.229671437806965059e+03,                    2.196923577801580905e+03,                    2.244463054118106811e+03
1.1480e+01,                    2.296230867500262775e+03,                    2.199884570418714247e+03,                    2.158436560983086565e+03,                    2.246554638228742988e+03,                    2.243865033902763571e+03,                    2.202344428461338794e+03,                    2.223165062786481485e+03,                    2.213610783720256677e+03,                    2.233127865960993404e+03,                    2.204046444411916127e+03,                    2.193610749164658955e+03,                    2.195792679500288159e+03,                    2.155690377185776470e+03,                    2.210002483583354660e+03,                    2.195395779850028248e+03,                    2.188978026357912768e+03,                    2.131692755402741568e+03,                    2.220347512654788716e+03,                    2.229896346671651827e+03,                    2.232781358662910861e+03,                    2.195682210145596855e+03,                    2.242765790792440384e+03
1.1496e+01,                    2.295974729139104056e+03,                    2.203810368981725333e+03,                    2.157719721960703282e+03,                    2.244573166213495824e+03,                    2.246582429180617055e+03,                    2.203767866741848138e+03,                    2.223207592933440537e+03,                    2.212827294954968238e+03,                    2.239405074049747327e+03,                    2.200557009667635612e+03,                    2.194038356018080776e+03,                    2.195644330454820192e+03,                    2.156381718050851305e+03,                    2.205918101950921482e+03,                    2.194877885464569317e+03,                    2.188643727883876181e+03,                    2.131980147563683204e+03,                    2.219952203239407936e+03,                    2.220658024760007265e+03,                    2.235502111186638558e+03,                    2.195195611038354855e+03,                    2.240883980172349766e+03
1.1512e+01,                    2.295845519559787135e+03,                    2.209544346030229008e+03,                    2.156606817963774120e+03,                    2.242765008580347057e+03,                    2.251193807728912816e+03,                    2.205933474343071794e+03,                    2.222831783069514586e+03,                    2.212498772371011910e+03,                    2.244918436891677175e+03,                    2.196815383327740619e+03,                    2.194025894314638208e+03,                    2.195445746406194303e+03,                    2.156997360633235076e+03,                    2.205229810644620102e+03,                    2.193418182797903683e+03,                    2.187980920451031125e+03,                    2.131908599009241243e+03,                    2.218908752543842638e+03,                    2.213341289101008442e+03,                    2.238152708668749710e+03,                    2.195178440346072421e+03,                    2.240107924531732351e+03
1.1528e+01,                    2.295647663405859930e+03,                    2.211791896746050497e+03,                    2.155192262396363731e+03,                    2.239790475162167695e+03,                    2.257301408982926660e+03,                    2.208202231545370978e+03,                    2.222131403033991319e+03,                    2.212143253043780078e+03,                    2.249646483393362359e+03,                    2.192690488184715832e+03,                    2.191534411559564433e+03,                    2.195307080115805547e+03,                    2.157673069578375362e+03,                    2.203895840362290073e+03,                    2.193017332954132144e+03,                    2.187472926119014119e+03,                    2.131814012304377229e+03,                    2.217723607276127041e+03,                    2.206416762100245705e+03,                    2.240557220190402859e+03,                    2.195916561014431409e+03,                    2.238341597049447500e+03
1.1545e+01,                    2.294988899792449502e+03,                    2.214285011725930417e+03,                    2.153206769666938726e+03,                    2.238145885607345917e+03,                    2.264687262599621135e+03,                    2.210727726579928913e+03,                    2.221222317224002381e+03,                    2.211515601842017986e+03,                    2.253814879080876381e+03,                    2.190178439290559254e+03,                    2.190430616303620354e+03,                    2.195124207148584446e+03,                    2.158377117981382526e+03,                    2.202327726688760322e+03,                    2.192124608403185903e+03,                    2.186544535570713833e+03,                    2.131483153851939278e+03,                    2.216384469609603912e+03,                    2.200129137669660849e+03,                    2.242523067172811807e+03,                    2.196889302237032553e+03,                    2.237151968788304202e+03
1.1561e+01,                    2.293894400110675633e+03,                    2.216366039363399523e+03,                    2.152013280044994644e+03,                    2.236622217365144934e+03,                    2.273371563907680411e+03,                    2.213804337160127034e+03,                    2.219476395036072518e+03,                    2.211088758581886850e+03,                    2.255290824759857060e+03,                    2.186192190391728218e+03,                    2.189824088060011036e+03,                    2.194907968128043649e+03,                    2.158300427304000550e+03,                    2.197617376934140793e+03,                    2.191449108947574132e+03,                    2.184911708196448672e+03,                    2.131200787075724747e+03,                    2.214662739111244719e+03,                    2.196640692674723141e+03,                    2.243917848568330555e+03,                    2.198062713435255318e+03,                    2.235814390974704565e+03
1.1578e+01,                    2.292090718792112057e+03,                    2.219898602108992236e+03,                    2.150377393312085587e+03,                    2.234225140409040250e+03,                    2.282983143542333892e+03,                    2.216652835280545332e+03,                    2.217891790657337879e+03,                    2.210730174740403072e+03,                    2.253053213965200484e+03,                    2.182694797390592157e+03,                    2.188931084901922532e+03,                    2.194622178735990019e+03,                    2.159063420216697978e+03,                    2.196619481838289175e+03,                    2.191117838714174468e+03,                    2.185262891996243980e+03,                    2.130931456199522472e+03,                    2.212639649408916739e+03,                    2.192751392087886416e+03,                    2.244864199494114018e+03,                    2.199991331241397347e+03,                    2.234478272508564714e+03
1.1590e+01,                    2.294564162527417921e+03,                    2.232170490948728457e+03,                    2.156788213781361264e+03,                    2.238674146438649586e+03,                    2.299757755851197089e+03,                    2.229656188165227832e+03,                    2.223195617021665839e+03,                    2.218622119317914439e+03,                    2.260708081314099672e+03,                    2.184272233239511479e+03,                    2.198643814212137841e+03,                    2.203007778944563597e+03,                    2.168463515586452559e+03,                    2.202919024625176462e+03,                    2.199441144060536317e+03,                    2.192939156468714373e+03,                    2.138346132185637998e+03,                    2.218557058965433953e+03,                    2.198994371902545026e+03,                    2.255231813694042103e+03,                    2.209766836912521285e+03,                    2.240128640284049652e+03
1.1601e+01,                    2.284857334028815330e+03,                    2.226673227645373572e+03,                    2.148108802969345561e+03,                    2.230057443432346645e+03,                    2.297364320526954543e+03,                    2.223527116960606691e+03,                    2.214397400293350074e+03,                    2.210908264592637352e+03,                    2.249696689763772611e+03,                    2.174156447277501684e+03,                    2.188886630352265911e+03,                    2.195671314820296175e+03,                    2.161584614187205261e+03,                    2.194697726575704564e+03,                    2.191460820766251800e+03,                    2.185755418192236448e+03,                    2.131205411844800437e+03,                    2.208988754345701182e+03,                    2.191039393870077674e+03,                    2.246918779625309980e+03,                    2.203173341573370180e+03,                    2.232250919475842238e+03
1.1619e+01,                    2.277032851051158104e+03,                    2.221886421843918470e+03,                    2.140477770463610796e+03,                    2.224552325594703689e+03,                    2.298575737678475889e+03,                    2.219451278228054434e+03,                    2.206311694996009919e+03,                    2.203462251677256063e+03,                    2.237315759438926307e+03,                    2.166869151436465927e+03,                    2.181651614412521667e+03,                    2.189044126222850991e+03,                    2.155814388131905616e+03,                    2.187693950970493916e+03,                    2.184473279649375854e+03,                    2.180210962633049803e+03,                    2.124460357090499201e+03,                    2.201166203026694802e+03,                    2.185374212680910205e+03,                    2.238613564242255052e+03,                    2.199226254961819905e+03,                    2.226928473444219435e+03
1.1637e+01,                    2.276391106557219700e+03,                    2.231899143672865193e+03,                    2.144858631666583733e+03,                    2.225099096603158159e+03,                    2.315116887580687035e+03,                    2.230427442774799601e+03,                    2.209439654343375423e+03,                    2.208512711897698409e+03,                    2.236751230040011251e+03,                    2.171328369537429353e+03,                    2.186487539480019223e+03,                    2.194194134169498739e+03,                    2.161754066916736065e+03,                    2.187812244687056591e+03,                    2.190875988303776467e+03,                    2.185940770241714290e+03,                    2.128552756110752853e+03,                    2.202903344925641704e+03,                    2.191814145607585488e+03,                    2.241813367185919105e+03,                    2.207331067471743154e+03,                    2.230831129315788530e+03
1.1656e+01,                    2.270080681848523454e+03,                    2.237992576791409192e+03,                    2.144428471478244774e+03,                    2.223273575697195611e+03,                    2.322888748865089838e+03,                    2.235265826245168682e+03,                    2.208320870532556910e+03,                    2.208552735080381808e+03,                    2.230479930358874299e+03,                    2.170579723575970092e+03,                    2.186995291370287759e+03,                    2.193914676561871602e+03,                    2.161419555892394328e+03,                    2.187147827206338661e+03,                    2.191780714320618699e+03,                    2.187248819349107634e+03,                    2.129087712000785814e+03,                    2.199697612884891441e+03,                    2.193044056036139409e+03,                    2.238170671526794195e+03,                    2.208785869226231625e+03,                    2.229527258100752078e+03
1.1674e+01,                    2.263663465389496196e+03,                    2.244826308476128361e+03,                    2.144038805123283964e+03,                    2.221480756083827146e+03,                    2.328413153845617671e+03,                    2.239946070964137107e+03,                    2.207800176367711174e+03,                    2.208850209897371315e+03,                    2.222502440182756345e+03,                    2.171510356330710238e+03,                    2.185605465324732450e+03,                    2.193545156472342114e+03,                    2.162127778958885301e+03,                    2.185503766906719193e+03,                    2.192752235057864709e+03,                    2.188568733389010958e+03,                    2.129659364441899925e+03,                    2.196042628262241578e+03,                    2.193925928261714034e+03,                    2.234454151420548897e+03,                    2.211085984337772970e+03,                    2.228370785257996431e+03
1.1692e+01,                    2.256949805960475260e+03,                    2.253960563717403147e+03,                    2.143275945229857825e+03,                    2.219314963310804615e+03,                    2.330424724906987649e+03,                    2.245505833369633820e+03,                    2.207329647024730548e+03,                    2.209335841968230852e+03,                    2.214506385904032868e+03,                    2.174549164784297773e+03,                    2.186336630870056524e+03,                    2.193244174902476516e+03,                    2.162817153192968362e+03,                    2.183691212968503351e+03,                    2.194084051621957769e+03,                    2.190148769519893449e+03,                    2.130593667557168374e+03,                    2.192713433171488759e+03,                    2.195144338852685905e+03,                    2.229155798492715803e+03,                    2.211778076576436888e+03,                    2.227553046015321343e+03
1.1710e+01,                    2.251015925133536712e+03,                    2.263045324205465477e+03,                    2.143016067753817879e+03,                    2.217596117551160660e+03,                    2.332788918969126826e+03,                    2.250106323859192344e+03,                    2.207266267561491532e+03,                    2.210005552465876008e+03,                    2.206086959218359880e+03,                    2.177136805032077518e+03,                    2.186642548078955315e+03,                    2.192934271103220908e+03,                    2.162693860915227560e+03,                    2.181559509414539207e+03,                    2.195759230704221864e+03,                    2.191610001037655366e+03,                    2.131784245955816004e+03,                    2.189340165021480971e+03,                    2.196442863595680592e+03,                    2.223292086206019121e+03,                    2.212722879328464387e+03,                    2.226966500387922679e+03
1.1728e+01,                    2.246513645433543388e+03,                    2.270945923041511378e+03,                    2.143559637398494942e+03,                    2.216332220889433756e+03,                    2.330108257326719468e+03,                    2.256848541254137217e+03,                    2.207553385458122193e+03,                    2.210670805999992353e+03,                    2.199289704904766950e+03,                    2.180582545133031545e+03,                    2.188116355826429754e+03,                    2.192683545686363686e+03,                    2.163356004823096555e+03,                    2.179631569485963155e+03,                    2.198004774946317411e+03,                    2.193335553300419633e+03,                    2.133561624963291251e+03,                    2.183353627927166144e+03,                    2.196785156364865543e+03,                    2.218296581764707753e+03,                    2.214243925801530168e+03,                    2.226810799221034358e+03
1.1745e+01,                    2.242643393344263131e+03,                    2.281025307901336873e+03,                    2.143679885249179733e+03,                    2.214778575381113114e+03,                    2.325209584455816184e+03,                    2.259214332151385406e+03,                    2.207656550807500480e+03,                    2.210631478143955519e+03,                    2.192413891821463494e+03,                    2.184466311147078613e+03,                    2.187618236727298608e+03,                    2.192354181498300022e+03,                    2.163917088863920526e+03,                    2.173236116906212828e+03,                    2.199820897828821671e+03,                    2.194697946110069097e+03,                    2.134726899618317930e+03,                    2.180598816688360330e+03,                    2.196124146971224036e+03,                    2.213315637236627026e+03,                    2.215377112067879352e+03,                    2.226855968490017403e+03
1.1762e+01,                    2.240615189438238303e+03,                    2.289981663077642224e+03,                    2.143724078464558715e+03,                    2.213579981116523413e+03,                    2.323621093684287189e+03,                    2.260467806124464460e+03,                    2.210057847465561281e+03,                    2.211261914068704300e+03,                    2.186889418077196751e+03,                    2.189080853503692197e+03,                    2.189500170281395640e+03,                    2.191985302703420530e+03,                    2.163853061169134889e+03,                    2.173098734469158444e+03,                    2.202196140980379823e+03,                    2.196634926902988809e+03,                    2.136204322281527766e+03,                    2.177868215237647291e+03,                    2.195479241653968529e+03,                    2.209342245820623702e+03,                    2.217538436135155280e+03,                    2.227712726727545032e+03
1.1779e+01,                    2.239289915743096117e+03,                    2.297856010629357115e+03,                    2.143246880521142884e+03,                    2.212379930237470944e+03,                    2.316658226859287879e+03,                    2.259542080727006578e+03,                    2.211680687456539090e+03,                    2.210738435497323735e+03,                    2.182362654096039932e+03,                    2.193372677248248237e+03,                    2.189140141249183216e+03,                    2.191335994116934671e+03,                    2.163865596934592759e+03,                    2.171725675807346761e+03,                    2.204330846195513914e+03,                    2.198192747667163985e+03,                    2.138094720303705344e+03,                    2.174655232245568186e+03,                    2.195034446034177563e+03,                    2.205963702360786101e+03,                    2.219155086646562268e+03,                    2.228409273649722763e+03
1.1790e+01,                    2.244874002999692493e+03,                    2.310300782624058684e+03,                    2.149580914992661292e+03,                    2.216501467188801143e+03,                    2.316220020454398764e+03,                    2.266154048451860035e+03,                    2.221930061692463823e+03,                    2.217788138590088238e+03,                    2.185795649352725377e+03,                    2.203024384609321714e+03,                    2.198314309614328067e+03,                    2.198393913242983672e+03,                    2.170855137618601930e+03,                    2.177767883700210859e+03,                    2.214492059970866194e+03,                    2.205482083640511519e+03,                    2.146079492611404021e+03,                    2.178865706311068607e+03,                    2.202176855369178611e+03,                    2.210477591518003464e+03,                    2.227773630642812350e+03,                    2.235198180531557227e+03
1.1801e+01,                    2.237609424499124543e+03,                    2.304991622342861774e+03,                    2.141143553433451871e+03,                    2.208840361055164522e+03,                    2.303882717471400611e+03,                    2.256851885709638736e+03,                    2.216579366211879005e+03,                    2.210253849981610983e+03,                    2.175721564824757479e+03,                    2.198099378808044548e+03,                    2.191611249434802630e+03,                    2.190903648317974330e+03,                    2.164332531802066114e+03,                    2.169816223864805579e+03,                    2.208129932043009376e+03,                    2.198595756336845625e+03,                    2.139479225874198619e+03,                    2.169227016126260878e+03,                    2.194963598061948687e+03,                    2.199945601011779672e+03,                    2.221818892703679012e+03,                    2.229200624897059697e+03
