      time,           p [     12.8     0.225         0],           p [    14.08     0.225         0],           p [    15.64     0.225         0],           p [     17.2     0.225         0],           p [    18.76     0.225         0],           p [    20.32     0.225         0],           p [    21.88     0.225         0],           p [    23.44     0.225         0],           p [       25     0.225         0],           p [    26.56     0.225         0],           p [    28.12     0.225         0],           p [    29.68     0.225         0],           p [    31.24     0.225         0],           p [     32.8     0.225         0],           p [    34.36     0.225         0],           p [    35.92     0.225         0],           p [    37.48     0.225         0],           p [    39.04     0.225         0],           p [     40.6     0.225         0],           p [    42.16     0.225         0],           p [    43.72     0.225         0],           p [    45.28     0.225         0]
9.1587e+00,                    2.160588741327361276e+03,                    2.235857553390478188e+03,                    2.229087731164427169e+03,                    2.211497348355906524e+03,                    2.205015106649650079e+03,                    2.198568848392369091e+03,                    2.218542594691614795e+03,                    2.204767378794155775e+03,                    2.253340582955784612e+03,                    2.186703968623698984e+03,                    2.215270742931584209e+03,                    2.197944427666055162e+03,                    2.178904805478160597e+03,                    2.216658769114435017e+03,                    2.223425037912208609e+03,                    2.202131197460936619e+03,                    2.148519460144143068e+03,                    2.191808223972651831e+03,                    2.193122615360037344e+03,                    2.220975767456723588e+03,                    2.249899154416527381e+03,                    2.217615520515736989e+03
9.1725e+00,                    2.160488123949339752e+03,                    2.235821201501429186e+03,                    2.229405238453115999e+03,                    2.217286860325236830e+03,                    2.199200199319770945e+03,                    2.197095003672750863e+03,                    2.212731744915416584e+03,                    2.202643112107955858e+03,                    2.255327647707289543e+03,                    2.185717925795792326e+03,                    2.214681607276075738e+03,                    2.196958891187707195e+03,                    2.179717147307556843e+03,                    2.215849900168472232e+03,                    2.223821981957984462e+03,                    2.197595752565609473e+03,                    2.150549178209592355e+03,                    2.190826097126268451e+03,                    2.197805030955402799e+03,                    2.218184724455464220e+03,                    2.249415906814440859e+03,                    2.218684702340944114e+03
9.1863e+00,                    2.165970541879606117e+03,                    2.235684893990578530e+03,                    2.229535697067803085e+03,                    2.220906202455712901e+03,                    2.193756963784015170e+03,                    2.195635288203930941e+03,                    2.206497615847850739e+03,                    2.199100048750556198e+03,                    2.253875780150641731e+03,                    2.184411492704109605e+03,                    2.213948649787095746e+03,                    2.195893519760984418e+03,                    2.180145737475566420e+03,                    2.214366190601207109e+03,                    2.224076547168679099e+03,                    2.192173413473065466e+03,                    2.153209195260524211e+03,                    2.189962525001126778e+03,                    2.201786939000113307e+03,                    2.215315068261313172e+03,                    2.248756025873055933e+03,                    2.217540958200315799e+03
9.1936e+00,                    2.177883815631572816e+03,                    2.247833287400454083e+03,                    2.244016808062217933e+03,                    2.238096673992336036e+03,                    2.203136698413563863e+03,                    2.209382919849878363e+03,                    2.212021250066024550e+03,                    2.210596097990091948e+03,                    2.269402365251489755e+03,                    2.194119248251461158e+03,                    2.228228202101037823e+03,                    2.208360814026264961e+03,                    2.193854117087186751e+03,                    2.217517877530889564e+03,                    2.240477670303676859e+03,                    2.203166705839004408e+03,                    2.167846722089439481e+03,                    2.200983770729018033e+03,                    2.219100619253068544e+03,                    2.229737497418214389e+03,                    2.260590364612831763e+03,                    2.227173037095831205e+03
9.2008e+00,                    2.165789062252543772e+03,                    2.235034240489924741e+03,                    2.230490405187659690e+03,                    2.227565004096953089e+03,                    2.188591478924029616e+03,                    2.195857059895731254e+03,                    2.196542094890674434e+03,                    2.196457032436688678e+03,                    2.254233672186016975e+03,                    2.181180225657861229e+03,                    2.214255522359895622e+03,                    2.195653983165258978e+03,                    2.181852847118018872e+03,                    2.204646575386891982e+03,                    2.227040882348351261e+03,                    2.187921368195480682e+03,                    2.155648954085912010e+03,                    2.187556983639184182e+03,                    2.208522998005514182e+03,                    2.214729226401819687e+03,                    2.246399904583677653e+03,                    2.214460415147522781e+03
9.2152e+00,                    2.161276766833123474e+03,                    2.228773973844272405e+03,                    2.222027712965583305e+03,                    2.225422600374728972e+03,                    2.178874343430274621e+03,                    2.186404487192895431e+03,                    2.185569520895195637e+03,                    2.187494736066580572e+03,                    2.242708511817542330e+03,                    2.175181918773765574e+03,                    2.204632571169233870e+03,                    2.186779867568088775e+03,                    2.173877890851549182e+03,                    2.195259780222701920e+03,                    2.217406975766156393e+03,                    2.173635759782380774e+03,                    2.149247326028164480e+03,                    2.180052254767076192e+03,                    2.200984255057687733e+03,                    2.200732529327164684e+03,                    2.238413929186353926e+03,                    2.208880345378452603e+03
9.2298e+00,                    2.169758079902750524e+03,                    2.236237719377364101e+03,                    2.229409198455605292e+03,                    2.237150778300932870e+03,                    2.183971612129209916e+03,                    2.193292715171388409e+03,                    2.184920811017207598e+03,                    2.193120136927259409e+03,                    2.246688044146898392e+03,                    2.180823178168756840e+03,                    2.210969012837038463e+03,                    2.192191871723619442e+03,                    2.181087086028182057e+03,                    2.199829303790185349e+03,                    2.224797288434230722e+03,                    2.174866648300062479e+03,                    2.157697655738384128e+03,                    2.186642883542557684e+03,                    2.212763595587272448e+03,                    2.204316698010897653e+03,                    2.243690570883633427e+03,                    2.214877537672331982e+03
9.2445e+00,                    2.171334805541267542e+03,                    2.236887781362808255e+03,                    2.229562371083658491e+03,                    2.241399992892710543e+03,                    2.184544054758733182e+03,                    2.193105899815748216e+03,                    2.177039529528363801e+03,                    2.191958524385700002e+03,                    2.241827916879086843e+03,                    2.180216533550886652e+03,                    2.209975595643712040e+03,                    2.190954674192622406e+03,                    2.181637056003396538e+03,                    2.198464686324411105e+03,                    2.224993968733508609e+03,                    2.169040583778466498e+03,                    2.161474163265890184e+03,                    2.185443219744893213e+03,                    2.216468366219592099e+03,                    2.201178380688984817e+03,                    2.241824579561251994e+03,                    2.214249718976132954e+03
9.2597e+00,                    2.172695775542105821e+03,                    2.237081210812955305e+03,                    2.228997980586059384e+03,                    2.245136212165569304e+03,                    2.185093760226722679e+03,                    2.193057925367003463e+03,                    2.169905831821982702e+03,                    2.191202660421280143e+03,                    2.234020258239343093e+03,                    2.180175805454867259e+03,                    2.209240463733334764e+03,                    2.189397928748911909e+03,                    2.181553405943036523e+03,                    2.197374272175239639e+03,                    2.224793526440941605e+03,                    2.162990341790337880e+03,                    2.162165480061071776e+03,                    2.183339423035215077e+03,                    2.219855354789194280e+03,                    2.197531666619603584e+03,                    2.239359854606180761e+03,                    2.215240544751440666e+03
9.2754e+00,                    2.174271208578629285e+03,                    2.237189275793710294e+03,                    2.228880725300594804e+03,                    2.249225789981041999e+03,                    2.188642079729093894e+03,                    2.193563950482475775e+03,                    2.163771819317707013e+03,                    2.190837125680337522e+03,                    2.224596761751412942e+03,                    2.179767086455104163e+03,                    2.207192903892319009e+03,                    2.187994453983587846e+03,                    2.182112093684675074e+03,                    2.196991627999942466e+03,                    2.224981353116511855e+03,                    2.157449317504542250e+03,                    2.163254883543405867e+03,                    2.182317102748438629e+03,                    2.223729082537121940e+03,                    2.194342325540419552e+03,                    2.237314329773065765e+03,                    2.214272417237539685e+03
9.2918e+00,                    2.175343507772593512e+03,                    2.237054526119401544e+03,                    2.229216689858981226e+03,                    2.254139447113191181e+03,                    2.189790819732589625e+03,                    2.194499573551365756e+03,                    2.162852506652603097e+03,                    2.191253337059062687e+03,                    2.214341943691932102e+03,                    2.179143648458118150e+03,                    2.206488232414107188e+03,                    2.186540569818651875e+03,                    2.182709111089919134e+03,                    2.197380139732383213e+03,                    2.225188892206979290e+03,                    2.152389012270112289e+03,                    2.164188795789260894e+03,                    2.181803183188134426e+03,                    2.228709731110039229e+03,                    2.191557557882583296e+03,                    2.235055546388474340e+03,                    2.213404374728317180e+03
9.3090e+00,                    2.177306275956248101e+03,                    2.234414532668833090e+03,                    2.229738651461294921e+03,                    2.257334840962843828e+03,                    2.195566513587418740e+03,                    2.195781664852154790e+03,                    2.158324998324993430e+03,                    2.191732311262503117e+03,                    2.203989828154960378e+03,                    2.179057161188537066e+03,                    2.205501097017193388e+03,                    2.185290084764710627e+03,                    2.183002900887459873e+03,                    2.198423378755455815e+03,                    2.225103842457426254e+03,                    2.149322751402884933e+03,                    2.164904948347842037e+03,                    2.181107685709368525e+03,                    2.233264380927878847e+03,                    2.188684120856602476e+03,                    2.232798848892882688e+03,                    2.212585341954722480e+03
9.3265e+00,                    2.189936244429097314e+03,                    2.232790618779746183e+03,                    2.231612044908485586e+03,                    2.260741942260058750e+03,                    2.203114173419786312e+03,                    2.197797342076933091e+03,                    2.155362065539824471e+03,                    2.192496144965716667e+03,                    2.191796337086522726e+03,                    2.179593401811034710e+03,                    2.202778846106094534e+03,                    2.184377083104554913e+03,                    2.183110145828315126e+03,                    2.200147921538834453e+03,                    2.225302041906008071e+03,                    2.147851741563711585e+03,                    2.165269001927536920e+03,                    2.180256374358185894e+03,                    2.239717042132468123e+03,                    2.187875039545963773e+03,                    2.230952167330992779e+03,                    2.213677423643552629e+03
9.3446e+00,                    2.192700540334931247e+03,                    2.230404374318402915e+03,                    2.233639827571342721e+03,                    2.263277674810943608e+03,                    2.211479872520598292e+03,                    2.198173673584157314e+03,                    2.152287307775766294e+03,                    2.193555173642177124e+03,                    2.178672275223325414e+03,                    2.179995467915547579e+03,                    2.202017623489496600e+03,                    2.183010062905505038e+03,                    2.183492640808075521e+03,                    2.201843314253637800e+03,                    2.225163062437189183e+03,                    2.147887610155918537e+03,                    2.165349197886474030e+03,                    2.180035881297209926e+03,                    2.246848797794705206e+03,                    2.185781698767055332e+03,                    2.228603489208815517e+03,                    2.212924349399827861e+03
9.3634e+00,                    2.194958339800646172e+03,                    2.227317197513935753e+03,                    2.236514400684876819e+03,                    2.265260529188689361e+03,                    2.219318343150568580e+03,                    2.201163615410544480e+03,                    2.152881874128725485e+03,                    2.195150136093709534e+03,                    2.167370139048604869e+03,                    2.180840981135507718e+03,                    2.201223186496391463e+03,                    2.181764972042763020e+03,                    2.183798415860384921e+03,                    2.203817796781055222e+03,                    2.225098993065308605e+03,                    2.146051073843813811e+03,                    2.165116107629182807e+03,                    2.179378693446073157e+03,                    2.255172710418056340e+03,                    2.184813086005035984e+03,                    2.226290334590183193e+03,                    2.212321404959858228e+03
9.3820e+00,                    2.197599467329233448e+03,                    2.223708357625499957e+03,                    2.240158226943860427e+03,                    2.267609908617504516e+03,                    2.225274908142790537e+03,                    2.204452436256186047e+03,                    2.153937691830325093e+03,                    2.195900193635608503e+03,                    2.150231950629386120e+03,                    2.182735138295169236e+03,                    2.201152605284616129e+03,                    2.181383960900508100e+03,                    2.184549804756774392e+03,                    2.206353033954375860e+03,                    2.225724337726740487e+03,                    2.147796028392388052e+03,                    2.165890314564941946e+03,                    2.179996814614950836e+03,                    2.264130293050089222e+03,                    2.186913858709006035e+03,                    2.224521882141493279e+03,                    2.213996542224242603e+03
9.3914e+00,                    2.211665560929787716e+03,                    2.235216889461188202e+03,                    2.259406964811896160e+03,                    2.281042697293777564e+03,                    2.242337890088660515e+03,                    2.222955532708553164e+03,                    2.170019705946208433e+03,                    2.213359112435105089e+03,                    2.155396029590223861e+03,                    2.196930602739661026e+03,                    2.213744080757801839e+03,                    2.194936167347734226e+03,                    2.198751030656036164e+03,                    2.223522384850129129e+03,                    2.241501947313814526e+03,                    2.165306724544292138e+03,                    2.180430436246383124e+03,                    2.192702337101680769e+03,                    2.285443282414232726e+03,                    2.205351305402264643e+03,                    2.235040872261386539e+03,                    2.225417670678330978e+03
9.4008e+00,                    2.198554207571155530e+03,                    2.217497240226124177e+03,                    2.245805781788319109e+03,                    2.268400315649873846e+03,                    2.230857700149159882e+03,                    2.209612694237302094e+03,                    2.158494012550371281e+03,                    2.199750935210750868e+03,                    2.137536569827851508e+03,                    2.183730173151859617e+03,                    2.196389814131033745e+03,                    2.181274031983359237e+03,                    2.185249669230997370e+03,                    2.209440956164109593e+03,                    2.226506242145675060e+03,                    2.152815549857264159e+03,                    2.166873782285833840e+03,                    2.179216864391094532e+03,                    2.274070733704098529e+03,                    2.190893857470348848e+03,                    2.218850339823162358e+03,                    2.211829293170962501e+03
9.4192e+00,                    2.192766913082946303e+03,                    2.209589434628177514e+03,                    2.239691999820860474e+03,                    2.263284595551896473e+03,                    2.223028082640835692e+03,                    2.202363272909826719e+03,                    2.154729243154318738e+03,                    2.192125965074541000e+03,                    2.126910055686205851e+03,                    2.178484423758203775e+03,                    2.187778327077203812e+03,                    2.173113132239816878e+03,                    2.177709866182759924e+03,                    2.201376230636423770e+03,                    2.217461057793639156e+03,                    2.143833694558820753e+03,                    2.159914337923789390e+03,                    2.172981772737733081e+03,                    2.270659594379254486e+03,                    2.180282324868494015e+03,                    2.210804737638979987e+03,                    2.207127367054857586e+03
9.4371e+00,                    2.201080255537732228e+03,                    2.214557673407870880e+03,                    2.251971133003400155e+03,                    2.271831212734587098e+03,                    2.228393419946522044e+03,                    2.212526978695648722e+03,                    2.167049498256199058e+03,                    2.201104053764534001e+03,                    2.133874047131077077e+03,                    2.187513428202818432e+03,                    2.195214577704770363e+03,                    2.179750059424158735e+03,                    2.184615511005325061e+03,                    2.209903403909888766e+03,                    2.225768577975461540e+03,                    2.153941412150764791e+03,                    2.168980807408056080e+03,                    2.181077749510037393e+03,                    2.284038365800787233e+03,                    2.189456760543987912e+03,                    2.219393478825629700e+03,                    2.214017490623651611e+03
9.4547e+00,                    2.201119175944672406e+03,                    2.211807620925302672e+03,                    2.255734102972732217e+03,                    2.273642817487571392e+03,                    2.226101199133351656e+03,                    2.214662043756730782e+03,                    2.173120866828017824e+03,                    2.202205615107417998e+03,                    2.128568616055546045e+03,                    2.189475849735610609e+03,                    2.195009912074023305e+03,                    2.179510914635953668e+03,                    2.184175350281770534e+03,                    2.210219406056347452e+03,                    2.225089562624972132e+03,                    2.157917396815339089e+03,                    2.170435995753033694e+03,                    2.181695408787813449e+03,                    2.288607235514368767e+03,                    2.190851736435134626e+03,                    2.216628440331442562e+03,                    2.214963072684560302e+03
9.4719e+00,                    2.201365012741828195e+03,                    2.206989514757750385e+03,                    2.258767188235570757e+03,                    2.274730271363078373e+03,                    2.221944757523714543e+03,                    2.216748285316790316e+03,                    2.179624403736459044e+03,                    2.204004046567087244e+03,                    2.135358563949359450e+03,                    2.191395463675606152e+03,                    2.194974649737877371e+03,                    2.179758051514504587e+03,                    2.183874349136694036e+03,                    2.210355332122479012e+03,                    2.224155899512347787e+03,                    2.160280261065366176e+03,                    2.172040650112108779e+03,                    2.182708468730496406e+03,                    2.291058268367615710e+03,                    2.193006235275249765e+03,                    2.213784549509412955e+03,                    2.215278055679624231e+03
9.4888e+00,                    2.201429571242021211e+03,                    2.202362401418296486e+03,                    2.261223881385208642e+03,                    2.275629286150140615e+03,                    2.217525599868720747e+03,                    2.218485688748630309e+03,                    2.186918784899033199e+03,                    2.205066900317431646e+03,                    2.147905916693527615e+03,                    2.193241341996627398e+03,                    2.192883600072852460e+03,                    2.179863379178772902e+03,                    2.183052358770594310e+03,                    2.210184751059365681e+03,                    2.222965118505327609e+03,                    2.165798485543283732e+03,                    2.173587032396755603e+03,                    2.183550096387775739e+03,                    2.292335567541045748e+03,                    2.194689710283797012e+03,                    2.211188084603297284e+03,                    2.216393671946467748e+03
9.5053e+00,                    2.201383306546070344e+03,                    2.198113230297710743e+03,                    2.261866650591404778e+03,                    2.276192441903301642e+03,                    2.213624321216845601e+03,                    2.219619431700826681e+03,                    2.193789671327288488e+03,                    2.206575605963505495e+03,                    2.159302429325212870e+03,                    2.195048650723992978e+03,                    2.193249095776961440e+03,                    2.180192139860216685e+03,                    2.182126598578768608e+03,                    2.210073203919469051e+03,                    2.222742965572488174e+03,                    2.168221742221797285e+03,                    2.176829266918835856e+03,                    2.184628697633738739e+03,                    2.292190932333385717e+03,                    2.196456143924231128e+03,                    2.207546631521683594e+03,                    2.216873949788059235e+03
9.5215e+00,                    2.200928445020796062e+03,                    2.193932314317937653e+03,                    2.261922201999550452e+03,                    2.275743218177301060e+03,                    2.210644292141120332e+03,                    2.220560774441286867e+03,                    2.199956358223073039e+03,                    2.207383262579741768e+03,                    2.165103117470751386e+03,                    2.196760989622243869e+03,                    2.193572931316387894e+03,                    2.180653368163062623e+03,                    2.180778719452253426e+03,                    2.209566991516487178e+03,                    2.222289715687648822e+03,                    2.170159726408511233e+03,                    2.179022322805223666e+03,                    2.185715113787117843e+03,                    2.290139994711238160e+03,                    2.198738350470361183e+03,                    2.203782528853099848e+03,                    2.218218198807479439e+03
