      time,           p [     12.8     0.225         0],           p [    14.08     0.225         0],           p [    15.64     0.225         0],           p [     17.2     0.225         0],           p [    18.76     0.225         0],           p [    20.32     0.225         0],           p [    21.88     0.225         0],           p [    23.44     0.225         0],           p [       25     0.225         0],           p [    26.56     0.225         0],           p [    28.12     0.225         0],           p [    29.68     0.225         0],           p [    31.24     0.225         0],           p [     32.8     0.225         0],           p [    34.36     0.225         0],           p [    35.92     0.225         0],           p [    37.48     0.225         0],           p [    39.04     0.225         0],           p [     40.6     0.225         0],           p [    42.16     0.225         0],           p [    43.72     0.225         0],           p [    45.28     0.225         0]
5.8401e+00,                    2.198491051532552319e+03,                    2.188665229947973785e+03,                    2.202645226627719694e+03,                    2.211541101426410478e+03,                    2.195102764875024150e+03,                    2.212641816170283619e+03,                    2.202902863753562997e+03,                    2.227313527751496622e+03,                    2.198234871464124353e+03,                    2.167490491979978287e+03,                    2.209075614336203671e+03,                    2.199155332438562255e+03,                    2.202873463991425069e+03,                    2.214883661405317071e+03,                    2.200825027657665487e+03,                    2.195324219872424692e+03,                    2.211870612826385241e+03,                    2.220228605705059181e+03,                    2.240330372644616546e+03,                    2.217821387047167264e+03,                    2.229092797959201562e+03,                    2.201707930547129763e+03
5.8589e+00,                    2.192043098619904413e+03,                    2.188797576623014720e+03,                    2.201979240361688426e+03,                    2.207181252247841257e+03,                    2.193144395422202251e+03,                    2.212504700967127064e+03,                    2.205759612818564165e+03,                    2.224707411891116863e+03,                    2.201735519079982168e+03,                    2.163423554093071743e+03,                    2.207465827424252439e+03,                    2.202684247351176509e+03,                    2.204530560283888917e+03,                    2.213803304563249185e+03,                    2.201284969470165834e+03,                    2.190788651601923448e+03,                    2.214143040973581265e+03,                    2.221618247829295797e+03,                    2.239484426211510254e+03,                    2.216653120244844104e+03,                    2.230904844436512576e+03,                    2.201256150874803552e+03
5.8775e+00,                    2.185026760166598706e+03,                    2.189309307758248906e+03,                    2.201786180746519676e+03,                    2.203649149874961950e+03,                    2.191076052833267113e+03,                    2.212763973207996969e+03,                    2.208849134611005411e+03,                    2.223416413446229399e+03,                    2.202756161807731587e+03,                    2.160995695419079766e+03,                    2.206485898568435914e+03,                    2.205525426328689719e+03,                    2.206613763863551412e+03,                    2.212861405284781085e+03,                    2.202585155518930605e+03,                    2.186356506388377966e+03,                    2.217069941647616361e+03,                    2.224710141303268756e+03,                    2.240084243510094893e+03,                    2.214780128451223845e+03,                    2.232616935822430150e+03,                    2.198544624455182202e+03
5.8960e+00,                    2.178853182493039185e+03,                    2.190754593352999564e+03,                    2.201973900325644081e+03,                    2.200210974709565562e+03,                    2.188882748733785320e+03,                    2.212815585702913268e+03,                    2.212647618368433541e+03,                    2.222371511453353378e+03,                    2.205092411538072156e+03,                    2.159490428971671918e+03,                    2.205138369311312999e+03,                    2.207808416631437467e+03,                    2.208531894435142021e+03,                    2.210918277915123781e+03,                    2.204475539408919758e+03,                    2.181692987083665230e+03,                    2.219264466391238784e+03,                    2.226443345242008036e+03,                    2.240146843223523774e+03,                    2.214803568105665363e+03,                    2.234964111090585448e+03,                    2.197151242648225889e+03
5.9145e+00,                    2.173624701828652633e+03,                    2.191495705269931932e+03,                    2.202163312006631713e+03,                    2.197308160504775969e+03,                    2.186859082304566527e+03,                    2.213019945160176576e+03,                    2.216085295424557444e+03,                    2.220916737092421045e+03,                    2.207389664436507246e+03,                    2.159892174352774873e+03,                    2.205157032962579706e+03,                    2.209737054797470137e+03,                    2.211063289857217114e+03,                    2.209042656040921884e+03,                    2.206469604945930769e+03,                    2.177611740384942550e+03,                    2.221412415853689708e+03,                    2.227734785326808378e+03,                    2.239444380459038712e+03,                    2.214967537683725368e+03,                    2.236677434075345900e+03,                    2.196979953142425074e+03
5.9332e+00,                    2.169001734804443458e+03,                    2.191980371508825556e+03,                    2.202503969691554630e+03,                    2.194741953731621834e+03,                    2.184654961026009460e+03,                    2.213098157861376421e+03,                    2.219550012854843771e+03,                    2.219503712389005159e+03,                    2.210336856871247164e+03,                    2.161708809814144843e+03,                    2.205983140357062439e+03,                    2.211386318763410600e+03,                    2.213813360474023739e+03,                    2.206396234295979866e+03,                    2.208527822724635371e+03,                    2.174569772846139131e+03,                    2.223886311661141463e+03,                    2.223965593222958887e+03,                    2.237564494208745600e+03,                    2.214981564152465580e+03,                    2.237798127249124263e+03,                    2.195958514445178480e+03
5.9524e+00,                    2.165472294680789673e+03,                    2.192416075443788031e+03,                    2.202727491792286855e+03,                    2.192638127826095570e+03,                    2.182468182582995723e+03,                    2.213190577574619056e+03,                    2.222777620931523870e+03,                    2.218042258782676981e+03,                    2.213666486770731353e+03,                    2.164881694132694065e+03,                    2.205190635521839340e+03,                    2.214691576598333086e+03,                    2.216561906105835988e+03,                    2.202115399030717981e+03,                    2.210813409166016754e+03,                    2.171764331102518554e+03,                    2.225957488362682852e+03,                    2.225981685424320403e+03,                    2.235586788385367527e+03,                    2.215149391905248194e+03,                    2.238990393510930517e+03,                    2.194908111831864517e+03
5.9720e+00,                    2.163457575386997178e+03,                    2.193056853643853628e+03,                    2.203257579374564557e+03,                    2.191016458260869967e+03,                    2.180810303947601369e+03,                    2.213466051351439091e+03,                    2.226030067755578330e+03,                    2.216578287141174314e+03,                    2.217195244202437152e+03,                    2.170427199215211658e+03,                    2.205751382758848194e+03,                    2.216429897123011415e+03,                    2.219848022757388662e+03,                    2.199402344382308002e+03,                    2.213053496731560699e+03,                    2.169009575940142895e+03,                    2.227948910504472224e+03,                    2.227600160807475277e+03,                    2.233905611606171988e+03,                    2.213634513326397155e+03,                    2.240193612865140949e+03,                    2.192041875986082232e+03
5.9865e+00,                    2.168391088622578081e+03,                    2.199850043015907431e+03,                    2.208868865368341176e+03,                    2.195536254374955206e+03,                    2.183100656714224442e+03,                    2.218179190246069084e+03,                    2.239892047568560884e+03,                    2.219500842773750264e+03,                    2.226476534903036736e+03,                    2.182469776263601034e+03,                    2.210938639109202995e+03,                    2.221049987537738616e+03,                    2.228883961188882495e+03,                    2.201635363311167112e+03,                    2.220435946120503559e+03,                    2.173988008204636571e+03,                    2.234469201051997516e+03,                    2.233082804560342083e+03,                    2.235431917416728538e+03,                    2.220991851959643100e+03,                    2.246975492562550244e+03,                    2.196954156967180552e+03
6.0009e+00,                    2.162864467967179735e+03,                    2.195346412013536337e+03,                    2.203744437270594062e+03,                    2.190608303751962467e+03,                    2.177313666731277408e+03,                    2.212196856337808640e+03,                    2.236881158199176298e+03,                    2.211947505012940837e+03,                    2.222944083437581412e+03,                    2.181214928636201876e+03,                    2.204772672179912206e+03,                    2.218902119904858409e+03,                    2.225866190543664743e+03,                    2.195146835231414116e+03,                    2.216881174980411743e+03,                    2.168875966024131685e+03,                    2.230022911126472991e+03,                    2.228953251284036014e+03,                    2.227302783950091907e+03,                    2.216751456366114780e+03,                    2.242340724582339590e+03,                    2.190792378102648854e+03
6.0195e+00,                    2.160454576924268167e+03,                    2.192705377765775211e+03,                    2.200911083619764213e+03,                    2.186779532603129155e+03,                    2.173220678565188337e+03,                    2.209067374428946096e+03,                    2.234873257696185192e+03,                    2.207589579098625563e+03,                    2.220724456555285087e+03,                    2.183494346011813377e+03,                    2.201048098274619406e+03,                    2.218960014524870530e+03,                    2.225310094566042153e+03,                    2.190992794860253071e+03,                    2.215303675199905229e+03,                    2.165138215866376413e+03,                    2.226767489663338893e+03,                    2.225904984828566739e+03,                    2.221574681506594516e+03,                    2.213671756132292103e+03,                    2.239280971622400557e+03,                    2.186811880527086032e+03
6.0369e+00,                    2.167751801760510261e+03,                    2.197181765177391753e+03,                    2.205338892891783871e+03,                    2.190890444345516244e+03,                    2.175358455209821386e+03,                    2.213628637820022959e+03,                    2.239233813592700244e+03,                    2.209836096273453222e+03,                    2.227630617064764465e+03,                    2.195247418568446847e+03,                    2.204150255591287078e+03,                    2.224235738850250982e+03,                    2.233162154814369387e+03,                    2.195035185670371447e+03,                    2.221215295828212220e+03,                    2.171742486739587548e+03,                    2.231143852885032175e+03,                    2.231643927149545107e+03,                    2.223013435560412290e+03,                    2.219095047814416375e+03,                    2.243915164713559989e+03,                    2.190368538714353235e+03
6.0539e+00,                    2.171355869328658628e+03,                    2.197064952635095324e+03,                    2.204850716405584535e+03,                    2.190521011966903188e+03,                    2.173408462399818745e+03,                    2.214061663247682191e+03,                    2.238821035778718397e+03,                    2.207594518924890508e+03,                    2.228313549235136179e+03,                    2.201160414363813743e+03,                    2.201918149676600933e+03,                    2.225815593877051469e+03,                    2.235396261172824779e+03,                    2.194233465615877776e+03,                    2.221886905353927432e+03,                    2.173691774121091385e+03,                    2.229300590374699368e+03,                    2.232315622160313978e+03,                    2.219517296114559031e+03,                    2.217673597666867863e+03,                    2.243791885619979439e+03,                    2.189477276218849511e+03
6.0705e+00,                    2.173766952775421942e+03,                    2.198186835692979002e+03,                    2.204685289237637789e+03,                    2.191599840075920383e+03,                    2.171909262358900378e+03,                    2.214153412328055310e+03,                    2.238236518947945115e+03,                    2.205495681295945815e+03,                    2.228527110678282952e+03,                    2.206887268476908503e+03,                    2.198994023857260800e+03,                    2.226052142798434488e+03,                    2.238192350205936236e+03,                    2.194639186358307143e+03,                    2.222381516194016513e+03,                    2.177091435315097442e+03,                    2.227914906866504680e+03,                    2.235443130354909954e+03,                    2.217829054730818825e+03,                    2.218826007759481854e+03,                    2.243672115600219968e+03,                    2.188907949134440059e+03
6.0871e+00,                    2.177639980303559241e+03,                    2.198386690563587763e+03,                    2.204588920837621117e+03,                    2.192571416839818539e+03,                    2.170901347419385274e+03,                    2.214611227084212715e+03,                    2.237585976924253828e+03,                    2.204212120552053420e+03,                    2.228729625026378017e+03,                    2.211897161234811392e+03,                    2.195966787189758634e+03,                    2.226887174751020211e+03,                    2.241877180021514505e+03,                    2.195282911977493313e+03,                    2.222770658738078509e+03,                    2.179473675694200210e+03,                    2.226073460717482703e+03,                    2.236765194611028164e+03,                    2.216462283020963241e+03,                    2.219984179101522386e+03,                    2.243416726610965270e+03,                    2.188675213448059367e+03
6.1037e+00,                    2.180418117742063714e+03,                    2.198713987220475701e+03,                    2.204683736824116750e+03,                    2.194333991476180017e+03,                    2.170169739495656358e+03,                    2.215503217069406674e+03,                    2.236987920074760495e+03,                    2.202922022554203522e+03,                    2.228373910741929649e+03,                    2.215345069554769907e+03,                    2.192304999902194595e+03,                    2.226423948093763101e+03,                    2.244190220460999626e+03,                    2.194845154591437222e+03,                    2.222814088356817592e+03,                    2.184861385332148529e+03,                    2.223680522333058889e+03,                    2.238351890877073856e+03,                    2.214547872908266527e+03,                    2.221066636048346027e+03,                    2.243224407965442424e+03,                    2.188578611144794195e+03
6.1202e+00,                    2.185869846970575963e+03,                    2.198978241978295955e+03,                    2.205033354680932462e+03,                    2.196463363844035939e+03,                    2.169909315938157306e+03,                    2.216315603678849129e+03,                    2.236268862829517730e+03,                    2.201448785755163954e+03,                    2.227332757333828340e+03,                    2.217465903833055563e+03,                    2.189103695521383543e+03,                    2.225958632037080861e+03,                    2.246949684666840767e+03,                    2.195713949655604210e+03,                    2.222766257079330899e+03,                    2.190476547069165463e+03,                    2.223246491805341520e+03,                    2.241570893701418754e+03,                    2.214448110630388328e+03,                    2.220033264815437633e+03,                    2.242229326020315511e+03,                    2.188853820694329443e+03
6.1367e+00,                    2.190709771163300502e+03,                    2.198981437103626831e+03,                    2.205155239035471823e+03,                    2.198257375334825610e+03,                    2.169697793174344497e+03,                    2.216954474453073999e+03,                    2.235538370184491214e+03,                    2.200275625627995851e+03,                    2.225739094640361145e+03,                    2.218782405097267656e+03,                    2.184311821538735330e+03,                    2.223083880445160503e+03,                    2.249089959131856631e+03,                    2.196146506715925170e+03,                    2.222280436485499195e+03,                    2.196711718328661846e+03,                    2.221006969200715957e+03,                    2.243727710606900473e+03,                    2.214428342265727679e+03,                    2.221145833957639752e+03,                    2.241753508008842800e+03,                    2.190023794373660166e+03
6.1532e+00,                    2.193893920413745036e+03,                    2.199980069647161145e+03,                    2.205282003299535972e+03,                    2.200604226582407591e+03,                    2.169737691918816836e+03,                    2.218208854605677516e+03,                    2.234976289745448412e+03,                    2.199240867429369246e+03,                    2.223923828270611921e+03,                    2.219592820433997531e+03,                    2.179818632027882813e+03,                    2.218892869262118438e+03,                    2.250926184588473916e+03,                    2.195602792811601375e+03,                    2.221563261971917200e+03,                    2.202644760019694331e+03,                    2.217811323717609412e+03,                    2.245909033621336221e+03,                    2.213757485227133202e+03,                    2.222090172902365794e+03,                    2.241143723265602148e+03,                    2.190590188029796991e+03
6.1702e+00,                    2.196112083505140617e+03,                    2.199857661084033680e+03,                    2.205470486343371704e+03,                    2.203046813056507744e+03,                    2.169918002071113733e+03,                    2.219157228233144451e+03,                    2.235455478717198730e+03,                    2.198447862837414959e+03,                    2.222136433169512202e+03,                    2.220406401700730385e+03,                    2.174208489707488752e+03,                    2.214111678204513737e+03,                    2.251981871442891133e+03,                    2.193770457707604692e+03,                    2.220576878946901161e+03,                    2.207262988246113764e+03,                    2.214394180496669378e+03,                    2.248444220556175878e+03,                    2.214957617444016250e+03,                    2.221557214049328195e+03,                    2.240229157169154405e+03,                    2.191707475672986220e+03
6.1878e+00,                    2.197645319101342920e+03,                    2.199616128232735264e+03,                    2.205934067577874885e+03,                    2.205794400585680705e+03,                    2.170472164541597522e+03,                    2.220165097258024616e+03,                    2.234058452582260998e+03,                    2.198018514218867494e+03,                    2.220957767791632250e+03,                    2.222092460552132252e+03,                    2.168610776226788403e+03,                    2.207815932693761170e+03,                    2.252554226265034231e+03,                    2.193863507521637075e+03,                    2.219285718150119010e+03,                    2.214294877094992444e+03,                    2.210830741840054543e+03,                    2.250028578317524079e+03,                    2.216078409260201624e+03,                    2.222089503101639821e+03,                    2.238819888252135115e+03,                    2.192381232645011551e+03
6.2009e+00,                    2.204462362787688107e+03,                    2.204418883758444281e+03,                    2.211736133892770340e+03,                    2.214605060108965517e+03,                    2.175704884693087024e+03,                    2.226361381175824590e+03,                    2.237867317160359107e+03,                    2.202087302418457966e+03,                    2.225759901538236591e+03,                    2.227317130707963770e+03,                    2.166998039101093582e+03,                    2.207353834813113281e+03,                    2.258054440103444904e+03,                    2.199503157754785207e+03,                    2.222830044290701153e+03,                    2.226449300014459823e+03,                    2.211693994482580365e+03,                    2.257200004673721196e+03,                    2.222226777882630813e+03,                    2.228239188677065158e+03,                    2.243271666718930646e+03,                    2.199579571204430067e+03
6.2205e+00,                    2.193528193631426802e+03,                    2.194811480838127409e+03,                    2.202916803021824762e+03,                    2.207699558077548318e+03,                    2.168573193621954488e+03,                    2.217671816416794627e+03,                    2.227973595630878208e+03,                    2.193840331573997901e+03,                    2.214040256236490677e+03,                    2.219043606814589111e+03,                    2.153152854474316882e+03,                    2.195801610144343613e+03,                    2.247808750587650593e+03,                    2.187328917919098785e+03,                    2.212853639423986806e+03,                    2.220450664925741421e+03,                    2.201333819187349945e+03,                    2.248212767443252233e+03,                    2.213719551544101705e+03,                    2.217781584770343670e+03,                    2.232274372773904361e+03,                    2.189928462487720935e+03
6.2413e+00,                    2.196416261725776167e+03,                    2.199305140341319202e+03,                    2.207917946629309881e+03,                    2.215622716110101010e+03,                    2.173852386546589969e+03,                    2.223129348501024651e+03,                    2.229503770430169425e+03,                    2.197929439367929717e+03,                    2.215842028189724260e+03,                    2.223830891863066427e+03,                    2.149834144502859090e+03,                    2.194161042665475179e+03,                    2.250786045950730113e+03,                    2.190118168136526947e+03,                    2.214081903803039495e+03,                    2.231279305655627468e+03,                    2.201573137909584602e+03,                    2.251181611515113218e+03,                    2.219531396341678374e+03,                    2.220946909731995220e+03,                    2.234742902792841051e+03,                    2.195156788088693247e+03
6.2618e+00,                    2.195764997724936620e+03,                    2.199938848903758299e+03,                    2.210026504651517826e+03,                    2.220277125915893976e+03,                    2.176874884144910084e+03,                    2.224807834654417547e+03,                    2.233968992238058036e+03,                    2.199149972051097393e+03,                    2.216899332044131370e+03,                    2.226861218781521075e+03,                    2.143420975626138897e+03,                    2.192099228606912220e+03,                    2.248696599349584631e+03,                    2.190202220510312145e+03,                    2.213089384441313996e+03,                    2.238331417255362339e+03,                    2.199485448764172816e+03,                    2.250694177263728761e+03,                    2.222993484741764860e+03,                    2.222040805793147683e+03,                    2.233965489708270070e+03,                    2.196852270908666469e+03
6.2818e+00,                    2.194402001517253666e+03,                    2.199570105893903474e+03,                    2.211263924927055086e+03,                    2.223713532876931822e+03,                    2.179208672059978653e+03,                    2.225683501139916189e+03,                    2.231159373243479422e+03,                    2.200179312267398927e+03,                    2.215067701331821354e+03,                    2.227884013946028062e+03,                    2.136961227835117370e+03,                    2.188943646370674742e+03,                    2.245840481038576399e+03,                    2.190456335731153558e+03,                    2.211135962503610244e+03,                    2.241726328620984532e+03,                    2.197039450156314160e+03,                    2.247870321584883641e+03,                    2.225042050674677739e+03,                    2.221610256653983015e+03,                    2.231494429328120532e+03,                    2.199841502438468524e+03
6.3014e+00,                    2.192363151424413445e+03,                    2.198684872079742036e+03,                    2.212034107332975509e+03,                    2.226222597624710033e+03,                    2.181482221607422616e+03,                    2.225917558075298984e+03,                    2.229092368225214159e+03,                    2.200585652581321483e+03,                    2.215393395929710550e+03,                    2.228398240857942255e+03,                    2.131653052379638211e+03,                    2.182557403930082728e+03,                    2.240816349929083117e+03,                    2.191656622533707377e+03,                    2.209044471961485669e+03,                    2.242744776087149603e+03,                    2.194802475947789389e+03,                    2.244762486669352711e+03,                    2.227662214077457975e+03,                    2.221464412598940726e+03,                    2.228529257427813718e+03,                    2.200959961338421635e+03
6.3209e+00,                    2.190848504943705848e+03,                    2.198754552739851079e+03,                    2.212622328788308550e+03,                    2.228011250320402723e+03,                    2.183655697484754455e+03,                    2.225662582318946988e+03,                    2.226875695329924383e+03,                    2.200914411695544914e+03,                    2.213450891896195571e+03,                    2.227668121896081630e+03,                    2.127156136991000949e+03,                    2.180935208393677385e+03,                    2.235592582790323831e+03,                    2.193677814098098679e+03,                    2.207343482115461484e+03,                    2.241941044673926172e+03,                    2.192574589408729935e+03,                    2.240224172872716281e+03,                    2.227589766536644674e+03,                    2.220484941978903862e+03,                    2.225678763092322697e+03,                    2.200985188626043964e+03
6.3406e+00,                    2.190965986844820691e+03,                    2.197995968530896334e+03,                    2.213111566406658767e+03,                    2.229187867343660855e+03,                    2.186039503813566171e+03,                    2.225954352565172485e+03,                    2.223651882758414104e+03,                    2.201391717083105959e+03,                    2.213976623691185523e+03,                    2.226060646653266303e+03,                    2.124106886059148110e+03,                    2.180394361180734450e+03,                    2.229914604082363439e+03,                    2.196692787460253840e+03,                    2.206110906338272798e+03,                    2.240185882991379458e+03,                    2.191069032118487485e+03,                    2.237325340739014791e+03,                    2.229492926821925721e+03,                    2.219661333684018700e+03,                    2.223333047384053771e+03,                    2.202250094184523732e+03
6.3609e+00,                    2.191383840809875437e+03,                    2.196952330923190402e+03,                    2.213174741084843390e+03,                    2.229688248655612824e+03,                    2.188414662428609063e+03,                    2.225817926069266377e+03,                    2.217081848280934082e+03,                    2.201108189425197907e+03,                    2.212158898733710430e+03,                    2.224236689471674708e+03,                    2.123029242252456697e+03,                    2.179286644608104325e+03,                    2.222133643903578559e+03,                    2.200464801518113291e+03,                    2.205076202601917430e+03,                    2.237082454971508923e+03,                    2.189390427821887897e+03,                    2.234118507445201431e+03,                    2.230102758354503749e+03,                    2.218460011309317906e+03,                    2.220460268034210458e+03,                    2.203547703715883472e+03
6.3821e+00,                    2.192575597632122481e+03,                    2.195893932225071694e+03,                    2.212989755236745623e+03,                    2.229891120634820709e+03,                    2.190385100899557074e+03,                    2.225567393002485005e+03,                    2.211185869915373132e+03,                    2.201564849419614347e+03,                    2.212387982920243303e+03,                    2.222358138215862709e+03,                    2.123874228139730803e+03,                    2.181237716049485243e+03,                    2.214195387881306942e+03,                    2.204667347995667114e+03,                    2.204186259570315997e+03,                    2.233718527700980758e+03,                    2.188032093620824980e+03,                    2.231972997088181273e+03,                    2.230148710376110103e+03,                    2.216956966118398213e+03,                    2.217584770348241364e+03,                    2.204466371584383523e+03
6.4009e+00,                    2.197502527239005303e+03,                    2.198831776214339243e+03,                    2.213623873548854135e+03,                    2.232296705110012681e+03,                    2.195203625835661569e+03,                    2.227903422621993741e+03,                    2.206360390605211251e+03,                    2.204167023973687719e+03,                    2.212720901724407668e+03,                    2.221862131616262559e+03,                    2.129351397375879060e+03,                    2.185603764306496032e+03,                    2.208145574552424932e+03,                    2.212884295631806253e+03,                    2.205996319304770623e+03,                    2.233180945002695807e+03,                    2.188863564890252292e+03,                    2.232822714075638487e+03,                    2.233129924966533054e+03,                    2.218548064155625070e+03,                    2.217308657901792230e+03,                    2.209004322105764459e+03
6.4218e+00,                    2.194032653502194989e+03,                    2.195310251810604314e+03,                    2.209958680726918828e+03,                    2.228843722935283949e+03,                    2.194615838974726103e+03,                    2.224344765361986902e+03,                    2.196437083090437682e+03,                    2.201640337375940362e+03,                    2.208155680554860737e+03,                    2.216343951745508548e+03,                    2.130779533404383528e+03,                    2.185342317599770467e+03,                    2.196384245715016732e+03,                    2.213692737899047188e+03,                    2.202705206486326915e+03,                    2.227123118063532729e+03,                    2.184930482483775450e+03,                    2.228855338210173613e+03,                    2.230455634062335776e+03,                    2.215510262145483921e+03,                    2.211453302114843609e+03,                    2.206781186731800062e+03
6.4418e+00,                    2.198084411182348958e+03,                    2.196823067173645995e+03,                    2.212134986463802306e+03,                    2.230420572527211334e+03,                    2.198812639254960686e+03,                    2.226151266651119840e+03,                    2.190643473026640550e+03,                    2.203765546916911262e+03,                    2.207385538858773543e+03,                    2.216493149961771451e+03,                    2.139365273969326154e+03,                    2.191246606826912739e+03,                    2.189626995112283566e+03,                    2.220024847540666087e+03,                    2.203740406970130607e+03,                    2.226507314927907373e+03,                    2.187084324332278811e+03,                    2.230763038697323282e+03,                    2.232420381552103208e+03,                    2.214653876269148441e+03,                    2.211161221265744643e+03,                    2.210776786847678977e+03
6.4612e+00,                    2.198912884009327172e+03,                    2.195829837686581868e+03,                    2.210689830821412670e+03,                    2.229392081920084820e+03,                    2.200572184629523690e+03,                    2.225595644171735785e+03,                    2.184018463268569576e+03,                    2.204015436466878782e+03,                    2.205285652657565151e+03,                    2.213499565477227407e+03,                    2.146697462061133137e+03,                    2.196895322699798271e+03,                    2.180988226919371300e+03,                    2.223179087979077394e+03,                    2.202656262732720279e+03,                    2.224375543240576462e+03,                    2.186016662217519297e+03,                    2.230469784459800849e+03,                    2.232502652662690252e+03,                    2.213878050967991840e+03,                    2.210113538211045125e+03,                    2.212509115138116158e+03
6.4802e+00,                    2.199952338320513263e+03,                    2.196194291524096116e+03,                    2.210215008567496625e+03,                    2.229233724111429638e+03,                    2.202453387959503289e+03,                    2.225031301390544741e+03,                    2.178363423874009641e+03,                    2.204502264686041144e+03,                    2.202950809129203662e+03,                    2.210142874046134693e+03,                    2.155557485872533107e+03,                    2.198780211804595638e+03,                    2.173084839686020587e+03,                    2.226032339678972676e+03,                    2.200848650407918285e+03,                    2.222760150260516639e+03,                    2.186221596173855687e+03,                    2.231433020050750656e+03,                    2.232586320891137802e+03,                    2.212273321472543557e+03,                    2.208095892242504306e+03,                    2.213297682238840935e+03
6.4990e+00,                    2.200776503843488172e+03,                    2.195710097118939302e+03,                    2.209910008403352549e+03,                    2.229156521162114132e+03,                    2.204016421453170096e+03,                    2.224379205412983083e+03,                    2.173978809548857498e+03,                    2.204840321849123029e+03,                    2.200464986534445870e+03,                    2.206290516943952298e+03,                    2.164004582358781136e+03,                    2.200535786184409062e+03,                    2.165884253993524908e+03,                    2.228273940870316437e+03,                    2.199228962319948550e+03,                    2.221085497875851615e+03,                    2.186534585819864333e+03,                    2.235536134928885986e+03,                    2.232639303520228623e+03,                    2.211659140342741011e+03,                    2.206462838499490772e+03,                    2.214293723732025228e+03
6.5178e+00,                    2.201120250686459258e+03,                    2.195233453556123095e+03,                    2.209645464358583013e+03,                    2.229022662745456273e+03,                    2.205468949576099476e+03,                    2.223672136918089564e+03,                    2.170793308882113251e+03,                    2.205176681481324977e+03,                    2.198323559664153890e+03,                    2.202273368353387013e+03,                    2.172233755393784577e+03,                    2.201653255008789529e+03,                    2.159489973514492704e+03,                    2.230250131094959670e+03,                    2.197616993961835760e+03,                    2.219306761662548070e+03,                    2.187825859478726670e+03,                    2.236766346992715626e+03,                    2.232825015286883627e+03,                    2.211231065052994381e+03,                    2.205063440230392189e+03,                    2.215044708202732636e+03
6.5365e+00,                    2.201712430791392762e+03,                    2.194719394861188448e+03,                    2.208947252337339251e+03,                    2.228957071808354158e+03,                    2.206709077593094662e+03,                    2.223074265207953431e+03,                    2.169068802947484073e+03,                    2.205607616225594484e+03,                    2.195942251667268920e+03,                    2.197710095685964006e+03,                    2.179529331047031519e+03,                    2.202477907794217117e+03,                    2.153448572361553943e+03,                    2.233908654300490070e+03,                    2.195619653946390827e+03,                    2.217100520227565539e+03,                    2.189736319781331986e+03,                    2.238228449715333682e+03,                    2.233143175248009356e+03,                    2.210604541885735671e+03,                    2.203922126217782534e+03,                    2.215584501545412422e+03
6.5552e+00,                    2.200830124955199608e+03,                    2.195526729318693924e+03,                    2.209183406393018231e+03,                    2.229542917985000258e+03,                    2.207935273331370809e+03,                    2.222456971253871416e+03,                    2.168516771779386545e+03,                    2.206178092336399459e+03,                    2.197268114078134658e+03,                    2.193059763813064819e+03,                    2.185624112704739218e+03,                    2.202686727864434488e+03,                    2.148704790658684033e+03,                    2.234653253964862870e+03,                    2.194021615375085275e+03,                    2.214645054412801073e+03,                    2.192782554992946643e+03,                    2.240207270941869865e+03,                    2.233386278068333013e+03,                    2.210899542798798848e+03,                    2.202974584605992277e+03,                    2.216058710801612506e+03
6.5733e+00,                    2.200822871007967478e+03,                    2.195750625550004770e+03,                    2.209789343258751160e+03,                    2.230061550805369279e+03,                    2.208856360113549272e+03,                    2.222072365228032140e+03,                    2.169709066840443484e+03,                    2.207011514522981997e+03,                    2.197242667129699839e+03,                    2.188563746982174962e+03,                    2.192153632415891479e+03,                    2.204233900647323480e+03,                    2.145264411487333291e+03,                    2.235519992466955046e+03,                    2.192996863634686179e+03,                    2.211883568268062390e+03,                    2.195220180989494111e+03,                    2.241192209450645805e+03,                    2.233221600575305729e+03,                    2.211114632178105239e+03,                    2.203489960720989529e+03,                    2.215798422936315546e+03
6.5909e+00,                    2.199546764302124302e+03,                    2.195447546932743080e+03,                    2.210006591314649540e+03,                    2.230341835740423448e+03,                    2.209183172407724214e+03,                    2.221280074111070462e+03,                    2.171420526240076924e+03,                    2.207421806858217678e+03,                    2.196983894859383327e+03,                    2.183899954597069154e+03,                    2.195578106954893428e+03,                    2.205032389869139479e+03,                    2.142533674059489840e+03,                    2.235790511065313694e+03,                    2.194081653929528329e+03,                    2.206323695547095213e+03,                    2.197473976606048836e+03,                    2.241224413202315645e+03,                    2.233087292043498564e+03,                    2.211716603203123668e+03,                    2.203089411232675957e+03,                    2.214720834047827339e+03
6.6009e+00,                    2.208985543815046640e+03,                    2.205180023163124588e+03,                    2.220676032922963714e+03,                    2.240673066115004076e+03,                    2.217676274933231980e+03,                    2.230064419015275234e+03,                    2.182702522832293653e+03,                    2.216875593699961428e+03,                    2.208072210942231777e+03,                    2.190483675264050817e+03,                    2.209689473242707663e+03,                    2.213963228086857725e+03,                    2.152224933975385284e+03,                    2.246292632367464648e+03,                    2.202013655688884683e+03,                    2.212778847860974565e+03,                    2.209992536219663180e+03,                    2.251578669585130228e+03,                    2.242946053497011690e+03,                    2.223348627123223650e+03,                    2.214286886959644107e+03,                    2.226134248598601971e+03
